audit_run_id	parse_run_id	source_run_id	table_name	field_name	source_position	alternate_column_name	cde_id_raw	row_count	non_missing_count	missing_like_count	missing_like_fraction	distinct_non_missing_count	example_values_small_sample	probable_field_group	group_assignment_rule	blank_count	not_available_count	not_applicable_count	unknown_count	not_evaluated_count	discrepancy_count	na_count	n_a_count	null_count	none_count	nan_count
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_her2_positivity_other_scale	82	metastatic_breast_carcinoma_pos_finding_her2_erbb2_other_measure_scale_text	CDE_ID:3132448	1097	0	1097	1.0	0	[]	receptor / biomarker	keyword:er_	0	1097	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_her2_positivity_method	83	metastatic_breast_carcinoma_her2_erbb_method_calculation_method_text	CDE_ID:3132452	1097	0	1097	1.0	0	[]	receptor / biomarker	keyword:her2	0	1097	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_her2_fish_status	84	metastatic_breast_carcinoma_lab_proc_her2_neu_in_situ_hybridization_outcome_type	CDE_ID:3132455	1097	3	1094	0.997265	1	"[""Negative""]"	receptor / biomarker	keyword:her2	0	999	0	0	95	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_her2_signal_number	85	her2_neu_metastatic_breast_carcinoma_copy_analysis_input_total_number	CDE_ID:3133734	1097	0	1097	1.0	0	[]	receptor / biomarker	keyword:her2	0	1097	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_cent_17_signal_number	86	metastatic_breast_carcinoma_fluorescence_in_situ_hybridization_diagnostic_proc_centromere_17_signal_result_range	CDE_ID:3132887	1097	0	1097	1.0	0	[]	receptor / biomarker	keyword:cent_17	0	1097	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_cent17_counted_cells_count	87	her2_neu_and_centromere_17_copy_number_metastatic_breast_carcinoma_analysis_input_total_number_count	CDE_ID:3132899	1097	0	1097	1.0	0	[]	receptor / biomarker	keyword:her2	0	1097	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_cent_17_her2_ratio	88	metastatic_breast_carcinoma_her2_neu_chromosone_17_signal_ratio_value	CDE_ID:3132903	1097	2	1095	0.998177	2	"[""1.09"", ""2.47""]"	receptor / biomarker	keyword:her2	0	1095	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_cent17_her2_other_scale	89	metastatic_breast_carcinoma_pos_finding_other_scale_measurement_text	CDE_ID:3132907	1097	0	1097	1.0	0	[]	receptor / biomarker	keyword:er_	0	1097	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_her2_fish_define_method	90	metastatic_breast_carcinoma_her2_erbb_pos_finding_fluorescence_in_situ_hybridization_calculation_method_text	CDE_ID:3132910	1097	0	1097	1.0	0	[]	receptor / biomarker	keyword:her2	0	1097	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	anatomic_neoplasm_subdivision	91	anatomic_neoplasm_subdivision	CDE_ID:3108203	1097	1097	0	0.0	53	"[""Left Upper Outer Quadrant"", ""Left"", ""Right Upper Outer Quadrant"", ""Right"", ""Left Upper Inner Quadrant""]"	diagnosis / pathology	keyword:anatomic	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	clinical_M	92	clinical_M	CDE_ID:3440331	1097	0	1097	1.0	0	[]	stage	keyword:clinical_m	0	0	1097	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	clinical_N	93	clinical_N	CDE_ID:3440330	1097	0	1097	1.0	0	[]	stage	keyword:clinical_n	0	0	1097	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	clinical_T	94	clinical_T	CDE_ID:3440328	1097	0	1097	1.0	0	[]	stage	keyword:clinical_t	0	1097	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	clinical_stage	95	clinical_stage	CDE_ID:3440332	1097	0	1097	1.0	0	[]	stage	keyword:clinical_stage	0	0	1097	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	days_to_initial_pathologic_diagnosis	96	days_to_initial_pathologic_diagnosis	CDE_ID:3008275	1097	1097	0	0.0	1	"[""0""]"	stage	keyword:pathologic_	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	days_to_patient_progression_free	97	days_to_patient_progression_free	CDE_ID:4887491	1097	0	1097	1.0	0	[]	follow-up / outcome-like	keyword:progression	0	1097	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	days_to_tumor_progression	98	days_to_tumor_progression	CDE_ID:3165480	1097	0	1097	1.0	0	[]	follow-up / outcome-like	keyword:progression	0	1097	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	disease_code	99	disease_code	CDE_ID:	1097	5	1092	0.995442	1	"[""FPPP""]"	identifier / admin	identifier_exact_name:disease_code	0	1092	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	extranodal_involvement	100	extranodal_involvement	CDE_ID:3364582	1097	0	1097	1.0	0	[]	other / unclear	default_table_group:clinical_patient	0	0	1097	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	histological_type	101	histological_type	CDE_ID:3081934	1097	1096	1	0.000912	8	"[""Infiltrating Ductal Carcinoma"", ""Infiltrating Lobular Carcinoma"", ""Other, specify"", ""Mixed Histology (please specify)"", ""Mucinous Carcinoma""]"	diagnosis / pathology	keyword:histolog	0	1	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	icd_10	102	icd_10	CDE_ID:3226287	1097	1097	0	0.0	7	"[""C50.9"", ""C50.3"", ""C50.2"", ""C50.4"", ""C50.8""]"	diagnosis / pathology	keyword:icd_	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	icd_o_3_histology	103	icd_o_3_histology	CDE_ID:3226275	1097	1097	0	0.0	22	"[""8500/3"", ""8520/3"", ""8522/3"", ""8523/3"", ""8480/3""]"	diagnosis / pathology	keyword:histolog	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	icd_o_3_site	104	icd_o_3_site	CDE_ID:3226281	1097	1097	0	0.0	6	"[""C50.9"", ""C50.3"", ""C50.2"", ""C50.4"", ""C50.8""]"	diagnosis / pathology	keyword:icd_	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	informed_consent_verified	105	informed_consent_verified	CDE_ID:3288361	1097	1097	0	0.0	1	"[""YES""]"	identifier / admin	identifier_exact_name:informed_consent_verified	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	metastatic_tumor_indicator	106	distant_metastasis_present_ind2	CDE_ID:2194698	1097	393	704	0.64175	2	"[""NO"", ""YES""]"	diagnosis / pathology	keyword:metastatic_tumor	0	704	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	patient_id	107	patient_id	CDE_ID:	1097	1097	0	0.0	1097	"[""A03L"", ""A03M"", ""A03N"", ""A03O"", ""A03P""]"	identifier / admin	identifier_exact_name:patient_id	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	project_code	108	project_code	CDE_ID:	1097	5	1092	0.995442	1	"[""TCGA""]"	identifier / admin	identifier_exact_name:project_code	0	1092	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	site_of_primary_tumor_other	109	tumor_tissue_site_other	CDE_ID:2584114	1097	0	1097	1.0	0	[]	diagnosis / pathology	keyword:site_of_primary_tumor	0	0	1097	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	stage_other	110	stage_other	CDE_ID:2007104	1097	0	1097	1.0	0	[]	stage	keyword:stage_	0	1097	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	tissue_source_site	111	tissue_source_site	CDE_ID:	1097	1097	0	0.0	40	"[""BH"", ""A2"", ""E2"", ""A8"", ""D8""]"	identifier / admin	identifier_exact_name:tissue_source_site	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_patient	tumor_tissue_site	112	tumor_tissue_site	CDE_ID:3427536	1097	1097	0	0.0	1	"[""Breast""]"	diagnosis / pathology	keyword:tumor_tissue_site	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	bcr_patient_uuid	1	bcr_patient_uuid	CDE_ID:	2406	2406	0	0.0	780	"[""C07B122E-AC50-4DB2-ADD2-5617A5D0E976"", ""9435447e-d65f-408b-863b-6576b1d652dd"", ""8d5fe6e8-d2cc-481f-a6a1-9cb6e7982cde"", ""eff2360e-399a-4167-ab2b-798e27bef739"", ""2d0d7ff4-7866-4ae1-9cf1-a3c7f4cbe48d""]"	identifier / admin	identifier_prefix:bcr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	bcr_patient_barcode	2	bcr_patient_barcode	CDE_ID:2003301	2406	2406	0	0.0	780	"[""TCGA-GM-A2DA"", ""TCGA-AO-A03N"", ""TCGA-A2-A0EW"", ""TCGA-E2-A107"", ""TCGA-A2-A0CY""]"	identifier / admin	identifier_prefix:bcr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	bcr_drug_barcode	3	bcr_drug_barcode	CDE_ID:	2406	2406	0	0.0	2406	"[""TCGA-3C-AAAU-D60350"", ""TCGA-3C-AALI-D62900"", ""TCGA-3C-AALJ-D62904"", ""TCGA-3C-AALJ-D65375"", ""TCGA-3C-AALJ-D65377""]"	identifier / admin	identifier_prefix:bcr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	bcr_drug_uuid	4	bcr_drug_uuid	CDE_ID:	2406	2406	0	0.0	2406	"[""00300D73-B562-4EE9-A8D4-27E5B97AE501"", ""00512901-db10-4833-8adf-5b3734b5d64f"", ""00C007B0-1048-4B35-B0C6-48FD9B881A51"", ""00E33CEE-3545-4F64-BF71-25DC3724D422"", ""00E48087-B371-4EB8-93D4-4F9C4E366C28""]"	identifier / admin	identifier_prefix:bcr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	form_completion_date	5	form_completion_date	CDE_ID:	2406	2406	0	0.0	345	"[""2012-12-6"", ""2011-1-10"", ""2010-9-19"", ""2013-8-22"", ""2010-11-18""]"	identifier / admin	identifier_exact_name:form_completion_date	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	pharmaceutical_therapy_drug_name	6	drug_name	CDE_ID:2975232	2406	2390	16	0.00665	203	"[""Cytoxan"", ""Tamoxifen"", ""Cyclophosphamide"", ""Doxorubicin"", ""Arimidex""]"	treatment / drug	keyword:drug	0	15	0	1	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	clinical_trial_drug_classification	7	clinical_trail_drug_classification	CDE_ID:3378323	2406	3	2403	0.998753	3	"[""Antimetabolite"", ""Biological Therapy/Monoclonal Antibody"", ""TAXOL""]"	stage	keyword:clinical_t	0	2285	0	0	0	0	0	118	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	pharmaceutical_therapy_type	8	therapy_type	CDE_ID:2793530	2406	2399	7	0.002909	8	"[""Chemotherapy"", ""Hormone Therapy"", ""Immunotherapy"", ""Targeted Molecular therapy"", ""Ancillary""]"	treatment / drug	keyword:pharm	0	7	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	pharmaceutical_tx_started_days_to	9	days_to_drug_therapy_start	CDE_ID:3392465	2406	2288	118	0.049044	486	"[""50"", ""61"", ""31"", ""62"", ""63""]"	treatment / drug	keyword:pharm	0	116	0	0	0	2	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	pharmaceutical_tx_ongoing_indicator	10	therapy_ongoing	CDE_ID:3103479	2406	2391	15	0.006234	2	"[""NO"", ""YES""]"	treatment / drug	keyword:pharm	0	15	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	pharmaceutical_tx_ended_days_to	11	days_to_drug_therapy_end	CDE_ID:3392470	2406	1805	601	0.249792	504	"[""122"", ""147"", ""140"", ""153"", ""155""]"	treatment / drug	keyword:pharm	0	601	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	treatment_best_response	12	measure_of_response	CDE_ID:2857291	2406	645	1761	0.73192	4	"[""Complete Response"", ""Clinical Progressive Disease"", ""Stable Disease"", ""Partial Response""]"	follow-up / outcome-like	keyword:response	0	1455	176	126	0	4	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	days_to_stem_cell_transplantation	13	days_to_stem_cell_transplantation	CDE_ID:3414613	2406	0	2406	1.0	0	[]	treatment / drug	keyword:stem_cell	0	2406	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	pharm_regimen	14	pharm_regimen	CDE_ID:3366758	2406	0	2406	1.0	0	[]	treatment / drug	keyword:pharm	0	2406	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	pharm_regimen_other	15	pharm_regimen_other	CDE_ID:3366930	2406	0	2406	1.0	0	[]	treatment / drug	keyword:pharm	0	2406	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	pharma_adjuvant_cycles_count	16	number_cycles	CDE_ID:62590	2406	863	1543	0.641313	31	"[""4"", ""6"", ""3"", ""1"", ""12""]"	treatment / drug	keyword:pharm	0	1543	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	pharma_type_other	17	therapy_type_notes	CDE_ID:2001762	2406	22	2384	0.990856	11	"[""Bisphosphonate"", ""Phase III Clinical Trial"", ""Bisphosphonate therapy"", ""BISPHOSPHONATE"", ""clinical trial - bisphosphonates as adjuvant therapy""]"	treatment / drug	keyword:pharm	0	2384	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	pharmaceutical_tx_dose_units	18	prescribed_dose_units	CDE_ID:3065815	2406	1141	1265	0.525769	11	"[""mg"", ""mg/day"", ""mg/m2"", ""mg/kg"", ""mg/m2/day""]"	treatment / drug	keyword:pharm	0	1265	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	pharmaceutical_tx_total_dose_units	19	total_dose_units	CDE_ID:3088785	2406	851	1555	0.646301	8	"[""mg"", ""mg/day"", ""mg/m2"", ""ug"", ""mg/wk""]"	treatment / drug	keyword:pharm	0	1555	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	prescribed_dose	20	prescribed_dose	CDE_ID:2184728	2406	1128	1278	0.531172	324	"[""1"", ""20"", ""600"", ""60"", ""175""]"	treatment / drug	keyword:dose	0	1278	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	regimen_number	21	regimen_number	CDE_ID:2744948	2406	1140	1266	0.526185	37	"[""1"", ""2"", ""3"", ""4"", ""5""]"	treatment / drug	keyword:regimen	0	1265	0	1	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	route_of_administration	22	route_of_administration	CDE_ID:2003586	2406	1243	1163	0.483375	6	"[""IV"", ""PO"", ""IM"", ""SC"", ""IM|IV""]"	treatment / drug	keyword:route_of_administration	0	1163	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	stem_cell_transplantation	23	stem_cell_transplantation	CDE_ID:3090688	2406	0	2406	1.0	0	[]	treatment / drug	keyword:stem_cell	0	2406	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	stem_cell_transplantation_type	24	stem_cell_transplantation_type	CDE_ID:2730901	2406	0	2406	1.0	0	[]	treatment / drug	keyword:stem_cell	0	2406	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	therapy_regimen	25	regimen_indication	CDE_ID:2793511	2406	1316	1090	0.453034	5	"[""ADJUVANT"", ""RECURRENCE"", ""PROGRESSION"", ""OTHER, SPECIFY IN NOTES"", ""PALLIATIVE""]"	treatment / drug	keyword:therapy	0	1090	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	therapy_regimen_other	26	regimen_indication_notes	CDE_ID:2793516	2406	13	2393	0.994597	10	"[""Cancer Vaccine Trial"", ""Estrogen receptor antagonist in metastatic breast cancer"", ""Given to induce menopause"", ""Maintenance (for osteopenia)"", ""Maintenance therapy""]"	treatment / drug	keyword:therapy	0	0	2393	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	total_dose	27	total_dose	CDE_ID:1515	2406	777	1629	0.677057	467	"[""1"", ""20"", ""3600"", ""480"", ""4800""]"	treatment / drug	keyword:dose	0	1629	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_drug	tx_on_clinical_trial	28	tx_on_clinical_trial	CDE_ID:3925111	2406	1085	1321	0.549044	2	"[""NO"", ""YES""]"	stage	keyword:clinical_t	0	1321	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	bcr_patient_uuid	1	bcr_patient_uuid	CDE_ID:	618	618	0	0.0	528	"[""A412B374-4D25-491F-B76F-DDAA989ACF59"", ""4a032bad-e726-48f2-8f39-e3acc109cc91"", ""5A53EC47-E63F-44A2-8078-87659544FB04"", ""8d5fe6e8-d2cc-481f-a6a1-9cb6e7982cde"", ""C07B122E-AC50-4DB2-ADD2-5617A5D0E976""]"	identifier / admin	identifier_prefix:bcr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	bcr_patient_barcode	2	bcr_patient_barcode	CDE_ID:2003301	618	618	0	0.0	528	"[""TCGA-E9-A5UP"", ""TCGA-A2-A0EW"", ""TCGA-A2-A3XT"", ""TCGA-A2-A4RY"", ""TCGA-BH-A0BZ""]"	identifier / admin	identifier_prefix:bcr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	bcr_radiation_barcode	3	bcr_radiation_barcode	CDE_ID:	618	618	0	0.0	618	"[""TCGA-3C-AALI-R62901"", ""TCGA-5L-AAT0-R63722"", ""TCGA-5T-A9QA-R66894"", ""TCGA-A1-A0SN-R12068"", ""TCGA-A1-A0SO-R4448""]"	identifier / admin	identifier_prefix:bcr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	bcr_radiation_uuid	4	bcr_radiation_uuid	CDE_ID:	618	618	0	0.0	618	"[""012E4A45-96F2-4842-A729-363AC3BDF8E8"", ""0161D7CC-AED1-4B99-B6DC-36967E820C26"", ""022E96E7-CD23-4434-A287-97397DC0002B"", ""02DB7B9E-B9A1-471B-A309-5BFE13679395"", ""0322ED7F-C303-4755-B8C3-4FED19B89D49""]"	identifier / admin	identifier_prefix:bcr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	form_completion_date	5	form_completion_date	CDE_ID:	618	618	0	0.0	250	"[""2012-12-11"", ""2010-11-17"", ""2014-5-1"", ""2010-12-8"", ""2012-3-19""]"	identifier / admin	identifier_exact_name:form_completion_date	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_therapy_type	6	radiation_type	CDE_ID:2842944	618	599	19	0.030744	5	"[""External"", ""EXTERNAL BEAM"", ""OTHER"", ""IMPLANTS"", ""RADIOISOTOPE""]"	radiation	keyword:radiation	0	15	0	4	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_therapy_site	7	anatomic_treatment_site	CDE_ID:2793522	618	598	20	0.032362	5	"[""Primary Tumor Field"", ""Regional site"", ""Distant Recurrence"", ""Distant site"", ""Local Recurrence""]"	radiation	keyword:radiation	0	17	0	3	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_total_dose	8	radiation_dosage	CDE_ID:2721441	618	534	84	0.135922	127	"[""6040"", ""5040"", ""6000"", ""5000"", ""4500""]"	radiation	keyword:radiation	0	84	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_adjuvant_units	9	units	CDE_ID:61446	618	561	57	0.092233	2	"[""cGy"", ""Gy""]"	radiation	keyword:radiation	0	57	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_adjuvant_fractions_total	10	numfractions	CDE_ID:61465	618	447	171	0.276699	49	"[""33"", ""25"", ""28"", ""30"", ""36""]"	radiation	keyword:radiation	0	171	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_therapy_started_days_to	11	days_to_radiation_therapy_start	CDE_ID:3008313	618	594	24	0.038835	267	"[""153"", ""181"", ""211"", ""218"", ""188""]"	radiation	keyword:radiation	0	23	0	0	0	1	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_therapy_ongoing_indicator	12	radiation_treatment_ongoing	CDE_ID:2842745	618	612	6	0.009709	2	"[""NO"", ""YES""]"	radiation	keyword:radiation	0	6	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_therapy_ended_days_to	13	days_to_radiation_therapy_end	CDE_ID:3008333	618	597	21	0.033981	275	"[""212"", ""246"", ""263"", ""275"", ""184""]"	radiation	keyword:radiation	0	21	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	treatment_best_response	14	measure_of_response	CDE_ID:2857291	618	261	357	0.57767	4	"[""Complete Response"", ""Radiographic Progressive Disease"", ""Stable Disease"", ""Partial Response""]"	follow-up / outcome-like	keyword:response	0	329	1	27	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	course_number	15	course_number	CDE_ID:2732184	618	267	351	0.567961	5	"[""1"", ""2"", ""01"", ""3"", ""02""]"	radiation	default_table_group:clinical_radiation	0	351	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_type_other	16	radiation_type_notes	CDE_ID:2195477	618	5	613	0.991909	5	"[""Brachytherapy (Iridium 192)"", ""High-dose rate brachytherapy of intracavitary type Mammosite"", ""Partial Breast irradiation using a SAVI catheter"", ""gamma knife radiasurgery"", ""stereostatic radiotherapy""]"	radiation	keyword:radiation	0	0	613	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	therapy_regimen	17	regimen_indication	CDE_ID:2793511	618	312	306	0.495146	4	"[""ADJUVANT"", ""PALLIATIVE"", ""RECURRENCE"", ""PROGRESSION""]"	treatment / drug	keyword:therapy	0	306	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_radiation	therapy_regimen_other	18	regimen_indication_notes	CDE_ID:2793516	618	0	618	1.0	0	[]	treatment / drug	keyword:therapy	0	618	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_follow_up_v4_0	bcr_patient_uuid	1	bcr_patient_uuid	CDE_ID:	716	716	0	0.0	619	"[""23C31C2E-336C-4878-A476-CF8D811B4875"", ""28e9048a-e540-42de-a1f4-4ef894fccc4c"", ""738E1ACC-1F0C-4A96-9C8A-222727EF5AF8"", ""E3FCBF94-D3EF-4A37-AA45-5297F96AF9EB"", ""E783E518-C1E5-4EAC-8EAF-E2D65CCD9692""]"	identifier / admin	identifier_prefix:bcr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_follow_up_v4_0	bcr_patient_barcode	2	bcr_patient_barcode	CDE_ID:2003301	716	716	0	0.0	619	"[""TCGA-AR-A1AM"", ""TCGA-AR-A24Q"", ""TCGA-AR-A2LE"", ""TCGA-AR-A2LJ"", ""TCGA-S3-AA10""]"	identifier / admin	identifier_prefix:bcr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_follow_up_v4_0	bcr_followup_barcode	3	bcr_followup_barcode	CDE_ID:	716	716	0	0.0	716	"[""TCGA-3C-AAAU-F68069"", ""TCGA-3C-AAAU-F71341"", ""TCGA-3C-AALI-F68057"", ""TCGA-3C-AALJ-F68060"", ""TCGA-3C-AALJ-F71675""]"	identifier / admin	identifier_prefix:bcr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_follow_up_v4_0	bcr_followup_uuid	4	bcr_followup_uuid	CDE_ID:	716	716	0	0.0	716	"[""0009B079-7981-4E93-BEDA-673A97FF1137"", ""0021AB34-8C5F-451E-8B64-DF949CB50034"", ""00555AC3-B1C1-4712-A6CD-9FDF98F9D2B3"", ""00AF090C-547A-493B-9220-2FEF43822FD0"", ""01404DEF-ED7D-4186-9DC8-5FE8C812821B""]"	identifier / admin	identifier_prefix:bcr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_follow_up_v4_0	form_completion_date	5	form_completion_date	CDE_ID:	716	716	0	0.0	210	"[""2013-10-2"", ""2013-3-2"", ""2015-3-30"", ""2014-12-23"", ""2015-3-9""]"	identifier / admin	identifier_exact_name:form_completion_date	0	0	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_follow_up_v4_0	followup_lost_to	6	lost_follow_up	CDE_ID:61333	716	690	26	0.036313	2	"[""NO"", ""YES""]"	follow-up / outcome-like	keyword:followup	0	26	0	0	0	0	0	0	0	0	0
20260412T023748Z	20260412T010932Z	20260412T000556Z	clinical_follow_up_v4_0	radiation_treatment_adjuvant	7	radiation_therapy	CDE_ID:2005312	716	692	24	0.03352	2	"[""YES"", ""NO""]"	radiation	keyword:radiation	0	11	0	12	0	1	0	0	0	0	0
